PLT_CN,SUBP,SUBPLOT_CN,FPAG
44540982020004,2,251357620489998,CHS1
44540982020004,3,251357621489998,CHS1
44540982020004,4,251357622489998,CHS1
44541486020004,1,251365444489998,CHF1
44541486020004,2,251365445489998,CHF1
44541486020004,3,251365446489998,CHF1
44541486020004,4,251365447489998,CHF1
174763518020004,1,251320264489998,CMS2
174763518020004,3,251320267489998,CMS2
174763518020004,4,251320269489998,CMS2
44540736020004,4,251353210489998,CHF1
174763126020004,1,251308544489998,CHF1
174763126020004,3,251308547489998,CHF1
44541607020004,1,251367147489998,CHS1
44541607020004,2,251367149489998,CHS1
44541607020004,4,251367152489998,CHS1
174763545020004,1,251321125489998,CFS2
174763545020004,2,251321126489998,CFS2
174763545020004,3,251321127489998,CFS2
174763545020004,4,251321128489998,CFS2
44543554020004,1,251393178489998,CFS2
44543554020004,4,251393184489998,CFS2
174763184020004,2,251310323489998,CMS3
174763638020004,1,251323130489998,CFF1
174763638020004,2,251323131489998,CFF1
174763638020004,3,251323132489998,CFF1
174763638020004,4,251323133489998,CFF1
174764040020004,1,251337850489998,CFS2
174764040020004,2,251337851489998,CFS2
174764040020004,3,251337852489998,CFS2
174764040020004,4,251337853489998,CFS2
44540758020004,1,251353746489998,CHF1
44540758020004,2,251353747489998,CHF1
44540758020004,3,251353749489998,CHF1
44540758020004,4,251353751489998,CHF1
174763101020004,1,251307624489998,CHF2
174763101020004,2,251307625489998,CHF2
174763101020004,3,251307626489998,CHF2
174763101020004,4,251307627489998,CHF2
174763519020004,1,251320358489998,CFS2
174763519020004,2,251320360489998,CFS2
174763519020004,4,251320363489998,CFS2
174763886020004,1,251333576489998,CEF3
174763886020004,2,251333577489998,CEF3
174763886020004,3,251333578489998,CEF3
174763886020004,4,251333579489998,CEF3
44542949020004,1,251383341489998,CHF1
44542949020004,4,251383346489998,CHF1
44542215020004,1,251375355489998,CFS2
44542215020004,2,251375356489998,CFS2
44542215020004,4,251375358489998,CFS2
44542222020004,1,251375466489998,CHS6
44542222020004,2,251375467489998,CHS6
44542222020004,3,251375468489998,CHS6
44542222020004,4,251375469489998,CHS6
44542538020004,1,251378444489998,CHS1
44542538020004,2,251378445489998,CHS1
44542538020004,3,251378446489998,CHS1
44542538020004,4,251378447489998,CHS1
44543200020004,1,251387350489998,CFS2
44543200020004,3,251387353489998,CFS2
44543200020004,4,251387354489998,CFS2
44541628020004,1,251367530489998,CFS3
44541628020004,2,251367531489998,CFS3
44541628020004,3,251367532489998,CFS3
44541628020004,4,251367533489998,CFS3
174763335020004,1,251314443489998,CHF1
174763335020004,2,251314444489998,CHF1
174763335020004,4,251314447489998,CHF1
44540811020004,1,251354746489998,CHS6
44540811020004,2,251354747489998,CHS6
44540811020004,3,251354748489998,CHS6
44540811020004,4,251354749489998,CHS6
44542944020004,1,251383193489998,CHS6
44542944020004,2,251383194489998,CHS6
44542944020004,3,251383195489998,CHS6
44542944020004,4,251383196489998,CHS6
174763679020004,1,251324586489998,CHS1
174763679020004,3,251324589489998,CHS1
174763679020004,2,251324588489998,CHF1
174763679020004,4,251324591489998,CHF1
174764066020004,1,251338996489998,CFS2
174764066020004,2,251338997489998,CFS2
174764066020004,3,251338998489998,CFS2
174764066020004,4,251338999489998,CFS2
174763278020004,1,251312370489998,CMS2
174763278020004,2,251312371489998,CMS2
174763278020004,3,251312372489998,CMS2
174763278020004,4,251312373489998,CMS2
44540854020004,3,251355609489998,CMS3
44541324020004,1,251364027489998,CFS2
44541324020004,3,251364030489998,CFS2
44541324020004,4,251364031489998,CFS2
44540763020004,1,251354024489998,CHF1
44540763020004,2,251354025489998,CHF1
44540763020004,3,251354026489998,CHF1
44540763020004,4,251354027489998,CHF1
174763970020004,1,251336651489998,CFS2
174763970020004,2,251336652489998,CFS2
174763970020004,3,251336653489998,CFS2
174763970020004,4,251336654489998,CFS2
44542782020004,1,251381618489998,CHS6
44542782020004,2,251381619489998,CHS6
44542782020004,3,251381620489998,CHS6
44542782020004,4,251381621489998,CHS6
44542686020004,1,251379811489998,CHF1
44542686020004,3,251379816489998,CHF1
174764051020004,1,251338202489998,CHS1
174764051020004,4,251338205489998,CHS1
44543354020004,1,303587940489998,CMS3
44543354020004,4,303587944489998,CMS3
174763558020004,1,251321926489998,CFS3
174763558020004,3,251321929489998,CFS3
44540825020004,1,251355178489998,CHF1
44540825020004,2,251355179489998,CHF1
44540825020004,3,251355180489998,CHF1
44540825020004,4,251355182489998,CHF1
44542890020004,1,251382450489998,CHF1
44542890020004,2,251382452489998,CHF1
44540675020004,1,251352492489998,CHF1
174763695020004,1,251325758489998,CDS4
174763695020004,3,251325762489998,CDS4
174763695020004,4,251325764489998,CDS4
174763695020004,2,251325760489998,CHS1
174763929020004,1,251335666489998,CHS1
174763929020004,2,251335667489998,CHS1
174763929020004,3,251335668489998,CHS1
174763929020004,4,251335669489998,CHS1
174763383020004,1,376767011489998,CMS3
174763383020004,2,376767012489998,CMS3
174763383020004,3,376767013489998,CMS3
174763383020004,4,376767014489998,CMS3
174763883020004,1,251333149489998,CHF1
174763883020004,2,251333150489998,CHF1
174763883020004,3,251333151489998,CHF1
174763883020004,4,251333152489998,CHF1
44542785020004,1,251381764489998,CHF1
44542785020004,2,251381765489998,CHF1
44542785020004,4,251381768489998,CHF1
44542785020004,3,251381767489998,CHF1
44541363020004,2,251364344489998,CHF1
44541363020004,3,251364345489998,CHF1
44541363020004,4,251364348489998,CHF1
44541947020004,1,251371420489998,CES4
44541947020004,2,251371421489998,CES4
44541947020004,3,251371422489998,CES4
44541947020004,4,251371423489998,CES4
174763166020004,1,251310182489998,CFS2
174763166020004,3,251310185489998,CFS2
174763166020004,4,251310186489998,CFS2
174763166020004,2,251310184489998,CFS2
174763808020004,1,251331414489998,CES1
174763808020004,2,251331416489998,CES1
174763808020004,3,251331417489998,CES1
174763808020004,4,251331419489998,CDS6
174763564020004,4,303583608489998,CFS3
174763564020004,1,303583603489998,CFS3
174763564020004,3,303583607489998,CFS3
44540722020004,1,251353066489998,CHF1
44540722020004,2,251353067489998,CHF1
44540722020004,3,251353068489998,CHF1
44540722020004,4,251353069489998,CHF1
44542488020004,2,251377474489998,CHF1
44542488020004,3,251377476489998,CHF1
44542488020004,4,251377478489998,CHF1
44542845020004,4,251382083489998,CHS5
44541647020004,1,251368001489998,CHF1
44541647020004,2,251368002489998,CHF1
44541966020004,1,251371581489998,CMS2
44541966020004,2,251371582489998,CMS2
174763696020004,1,251325892489998,CDS4
174763696020004,3,251325896489998,CDS4
174763696020004,4,251325897489998,CDS4
44543131020004,1,251386072489998,CMS3
44543131020004,2,251386073489998,CMS3
44543131020004,3,251386074489998,CMS3
44543131020004,4,251386075489998,CMS3
44541224020004,1,251362329489998,CHS1
44541224020004,2,251362330489998,CHS1
44541225020004,1,251362514489998,CHF1
44541225020004,2,251362515489998,CHF1
44541225020004,3,251362516489998,CHF1
44541225020004,4,251362517489998,CHF1
44541063020004,2,251359696489998,CHS3
44542281020004,2,251376066489998,CDS2
44543071020004,1,251385336489998,CMS3
44543071020004,2,251385337489998,CMS3
44543071020004,3,251385338489998,CMS3
44543071020004,4,251385339489998,CMS3
174763993020004,1,251337198489998,CHS1
174763993020004,3,251337202489998,CHS1
174763993020004,4,251337204489998,CHS1
44540997020004,1,251358179489998,CHS1
44540997020004,2,251358180489998,CHS1
44540997020004,3,251358182489998,CHS1
44543030020004,1,251384837489998,CDS6
44543030020004,3,251384840489998,CDS6
44543030020004,4,251384841489998,CDS6
44543030020004,2,251384839489998,CDS6
174763495020004,1,251318645489998,CHS1
174763495020004,2,251318646489998,CHS1
174763495020004,3,251318647489998,CHS1
44541081020004,1,251360630489998,CHS1
44541081020004,2,251360631489998,CHS1
44541081020004,3,251360632489998,CHS1
44540984020004,1,251357879489998,CHS1
44540984020004,2,251357880489998,CHS1
44540984020004,4,251357883489998,CHS1
44542176020004,1,251374674489998,CHF1
44542176020004,2,251374676489998,CHF1
44542176020004,3,251374677489998,CHF1
44542176020004,4,251374678489998,CHF1
174763784020004,1,251330271489998,CFF2
174763784020004,2,251330272489998,CFF2
174763784020004,3,251330273489998,CFF2
174763784020004,4,251330274489998,CFF2
44542058020004,1,251372609489998,CFS2
44542058020004,2,251372610489998,CFS2
44542058020004,3,251372611489998,CFS2
44542058020004,4,251372612489998,CFS2
44543252020004,1,251388337489998,HC
44543252020004,2,251388339489998,HC
44543252020004,4,251388342489998,HC
44543498020004,1,251391974489998,CHF1
44543498020004,2,251391976489998,CHF1
174764012020004,1,251337552489998,CHS5
174764012020004,2,251337553489998,CHS5
174764012020004,3,251337554489998,CHS5
174764012020004,4,251337555489998,CHS5
44541752020004,1,251368869489998,CHF1
44541752020004,2,251368870489998,CHF1
44541752020004,3,251368871489998,CHF1
44541752020004,4,251368872489998,CHF1
174763314020004,1,251313705489998,CFS3
174763314020004,2,251313706489998,CFS3
174763314020004,3,251313707489998,CFS3
174763314020004,4,251313708489998,CFS3
44540700020004,1,251352706489998,CFS2
44540700020004,2,251352707489998,CFS2
44540700020004,3,251352708489998,CFS2
44540700020004,4,251352709489998,CFS2
174763794020004,1,251331088489998,CFS3
174763794020004,2,251331089489998,CFS3
44543483020004,1,251391841489998,CFS2
44543483020004,2,251391842489998,CFS2
44543483020004,3,251391843489998,CFS2
44543483020004,4,251391844489998,CFS2
174764046020004,1,251337975489998,CFS2
174764046020004,2,251337976489998,CFS2
174764046020004,3,251337977489998,CFS2
174764046020004,4,251337978489998,CFS2
174763313020004,1,251313563489998,CHF1
174763313020004,2,251313564489998,CHF1
174763313020004,3,251313565489998,CHF1
174763313020004,4,251313566489998,CHF1
44540715020004,4,251352971489998,CHF2
44540715020004,1,251352968489998,CHF2
44540715020004,2,251352969489998,CHF2
44540995020004,1,251358048489998,CHF1
44540995020004,3,251358050489998,CHF1
44540995020004,4,251358051489998,CHF1
44540995020004,2,251358049489998,CHF1
44541512020004,2,251365880489998,CFS2
174764019020004,2,251337696489998,CFS2
174764019020004,3,251337698489998,CFS2
174764019020004,4,251337700489998,CFS2
174764019020004,1,251337695489998,CFS2
174763428020004,1,251316093489998,CFS2
174763428020004,2,251316094489998,CFS2
174763428020004,3,251316095489998,CFS2
174763428020004,4,251316096489998,CFS2
174763795020004,1,251331166489998,CFS2
174763795020004,2,251331167489998,CFS2
174763795020004,3,251331168489998,CFS2
174763795020004,4,251331169489998,CFS2
174763842020004,2,251332072489998,CHS1
174763315020004,1,251313844489998,CFS2
174763315020004,2,251313845489998,CFS2
174763315020004,3,251313846489998,CFS2
174763315020004,4,251313847489998,CFS2
174763192020004,1,251310726489998,CFS1
174763192020004,2,251310727489998,CFS1
174763192020004,3,251310728489998,CFS1
174763192020004,4,251310729489998,CFS1
44543501020004,1,251392130489998,CHS5
44543501020004,2,251392131489998,CHS5
44543501020004,3,251392132489998,CHS5
44543501020004,4,251392133489998,CHS5
174763699020004,1,251326293489998,CFS2
174763699020004,2,251326294489998,CFS2
174763699020004,3,251326295489998,CFS2
174763699020004,4,251326296489998,CFS2
44542889020004,1,251382317489998,CHF1
44542889020004,2,251382318489998,CHF1
44542889020004,3,251382319489998,CHF1
44542889020004,4,251382320489998,CHF1
44540701020004,1,251352826489998,CFS2
44540701020004,2,251352827489998,CFS2
44540701020004,3,251352828489998,CFS2
44540701020004,4,251352829489998,CFS2
44541016020004,1,251358711489998,CHF2
44541016020004,2,251358712489998,CHF2
44541016020004,3,251358713489998,CHF2
44541016020004,4,251358714489998,CHF2
174763165020004,1,251310037489998,CHS6
174763165020004,3,251310040489998,CHS6
44543138020004,1,251386210489998,CFS3
44543138020004,2,251386211489998,CFS3
44543138020004,3,251386212489998,CFS3
44543138020004,4,251386214489998,CFS2
44542148020004,1,251374142489998,CFS2
44542148020004,2,251374143489998,CFS2
44542148020004,3,251374144489998,CFS2
44542148020004,4,251374145489998,CFS2
44541748020004,1,251368605489998,CWS3
44541748020004,2,251368606489998,CWS3
44541748020004,3,251368607489998,CWS3
44541748020004,4,251368609489998,CWS3
44541638020004,1,251367687489998,CHS6
44541638020004,3,251367690489998,CHS6
44541638020004,4,251367691489998,CHS6
44541638020004,2,251367689489998,CHS6
174763659020004,1,251323999489998,CMS2
174763659020004,2,251324000489998,CMS2
174763659020004,3,251324001489998,CMS2
174763659020004,4,251324002489998,CMS2
174763319020004,1,251314004489998,CMS2
174763319020004,2,251314005489998,CMS2
174763319020004,3,251314006489998,CMS2
174763319020004,4,251314007489998,CMS2
174763785020004,1,251330424489998,CFS2
174763785020004,2,251330425489998,CFS2
174763785020004,3,251330426489998,CFS2
174763785020004,4,251330427489998,CFS2
44543650020004,1,251394802489998,CHF2
44543650020004,2,251394803489998,CHF2
44543650020004,3,251394804489998,CHF2
44543650020004,4,251394805489998,CHF2
174763489020004,1,251318259489998,CFS2
174763489020004,2,251318260489998,CFS2
174763489020004,3,251318261489998,CFS2
174763489020004,4,251318262489998,CFS2
44541031020004,1,251359237489998,CHF2
44541031020004,2,251359238489998,CHF2
44541031020004,3,251359239489998,CHF2
44541031020004,4,251359240489998,CHF2
44540999020004,4,251358358489998,CFS2
174763543020004,1,251320860489998,CFS1
174763543020004,2,251320861489998,CFS1
174763543020004,3,251320862489998,CFS1
174763543020004,4,251320863489998,CFS1
44540738020004,1,251353491489998,CMS2
44540738020004,2,251353492489998,CMS2
44540738020004,3,251353493489998,CMS2
44540738020004,4,251353494489998,CMS2
44542508020004,1,251377852489998,CFS2
44542508020004,3,251377856489998,CFS2
44542508020004,2,251377855489998,CFS2
44543000020004,1,251383997489998,CFF2
44543000020004,2,251383998489998,CFF2
44543000020004,3,251383999489998,CFF2
44543000020004,4,251384000489998,CFF2
44543003020004,1,251384376489998,CFS2
44543003020004,2,251384377489998,CFS2
44543003020004,3,251384378489998,CFS2
44543003020004,4,251384379489998,CFS2
174763923020004,1,251334986489998,CFF1
174763923020004,2,251334987489998,CFF1
174763923020004,3,251334988489998,CFF1
174763923020004,4,251334989489998,CFF1
174763487020004,2,251317904489998,CHS6
44543216020004,1,251387649489998,CHS1
44543216020004,2,251387650489998,CHS1
44543216020004,3,251387651489998,CHS1
44543216020004,4,251387652489998,CHS1
174763488020004,1,251318127489998,CFF1
174763488020004,2,251318128489998,CFF1
174763488020004,3,251318129489998,CFF1
174763488020004,4,251318130489998,CFF1
44541030020004,1,251359107489998,CHS6
44541030020004,2,251359108489998,CHS6
44541030020004,3,251359109489998,CHS6
44541030020004,4,251359110489998,CHS6
174763896020004,1,251333879489998,CMS2
174763896020004,2,251333880489998,CMS2
174763896020004,3,251333881489998,CMS2
174763896020004,4,251333882489998,CMS2
174763286020004,3,251312648489998,CFS2
174763710020004,1,251326743489998,CWS2
174763710020004,2,251326744489998,CWS2
174763710020004,3,251326745489998,CWS2
174763710020004,4,251326746489998,CWS2
174763283020004,1,251312497489998,CFS2
174763283020004,2,251312498489998,CFS2
174763283020004,3,251312500489998,CFS2
174763283020004,4,251312502489998,CFS2
174763706020004,1,251326418489998,CHF2
174763706020004,2,251326419489998,CHF2
174763706020004,3,251326420489998,CHF2
174763706020004,4,251326421489998,CHF2
44543179020004,1,251386721489998,CHF1
44543179020004,2,251386725489998,CHF1
44543179020004,4,251386728489998,CHF1
174763546020004,1,251321253489998,CFS2
174763546020004,2,251321254489998,CFS2
174763546020004,3,251321255489998,CFS2
174763546020004,4,251321256489998,CFS2
174763544020004,1,251321000489998,CFS2
174763544020004,2,251321001489998,CFS2
174763544020004,3,251321002489998,CFS2
174763544020004,4,251321003489998,CFS2
174763393020004,1,251315634489998,CFS2
174763393020004,3,251315637489998,CFS2
174763393020004,4,251315638489998,CFS2
174763116020004,1,251308138489998,CHS1
174763116020004,2,251308139489998,CHS1
174763116020004,3,251308140489998,CHS1
174763116020004,4,251308141489998,CHS1
174763320020004,1,251314148489998,CHS6
174763320020004,2,251314149489998,CHS6
174763320020004,3,251314150489998,CHS6
174763320020004,4,251314151489998,CHS6
174763252020004,2,251312169489998,CMS2
44543243020004,1,251388205489998,CHF1
44543243020004,2,251388206489998,CHF1
44543243020004,3,251388207489998,CHF1
44543243020004,4,251388208489998,CHF1
174764064020004,1,251338870489998,CFS2
174764064020004,2,251338871489998,CFS2
174764064020004,3,251338872489998,CFS2
174764064020004,4,251338873489998,CFS2
174763994020004,1,251337419489998,CHF1
174763994020004,2,251337420489998,CHF1
174763994020004,3,251337421489998,CHF1
174763994020004,4,251337422489998,CHF1
174763708020004,3,251326558489998,CDS6
174763708020004,4,251326559489998,CDS6
174763373020004,1,251314719489998,CAS3
174763373020004,2,251314720489998,CAS3
174763373020004,3,251314721489998,CAS3
174763373020004,4,251314722489998,CAS3
174763490020004,1,251318379489998,CDS6
174763490020004,2,251318380489998,CDS6
174763490020004,3,251318381489998,CDS6
174763490020004,4,251318382489998,CDS6
174763194020004,1,251311001489998,CES1
174763194020004,3,251311005489998,CES1
174763194020004,2,251311004489998,CES1
174763863020004,1,251332876489998,CDS8
174763863020004,2,251332877489998,CDS8
174763863020004,3,251332878489998,CDS8
174763863020004,4,251332879489998,CDS8
174763290020004,1,251312813489998,CDS6
174763290020004,2,251312814489998,CDS6
174763290020004,4,251312819489998,CDS6
174763336020004,1,303582603489998,CES2
174763336020004,2,303582604489998,CES2
174763336020004,3,303582605489998,CES2
174763336020004,4,303582606489998,CES2
174763660020004,1,251324144489998,CES2
174763660020004,2,251324145489998,CES2
174763660020004,3,251324146489998,CES2
174763660020004,4,251324147489998,CES2
174763726020004,1,251327839489998,CDS8
174763726020004,2,251327840489998,CDS8
174763726020004,4,251327844489998,CDS8
44542916020004,3,251382912489998,CDS4
44540473020004,2,251350721489998,CWS5
44540473020004,3,251350722489998,CWS5
174763509020004,1,303583384489998,CDS6
174763509020004,2,303583386489998,CDS6
174763509020004,3,303583387489998,CDS6
174763305020004,1,303582223489998,CMS3
174763305020004,2,303582224489998,CMS3
174763305020004,3,303582225489998,CMS3
174763305020004,4,303582226489998,CMS3
174763508020004,1,303583265489998,CFS2
174763508020004,2,303583266489998,CFS2
174763508020004,3,303583267489998,CFS2
174763508020004,4,303583268489998,CFS2
44542410020004,1,251376880489998,CEF4
44542410020004,2,251376881489998,CEF4
44542410020004,3,251376882489998,CEF4
44542410020004,4,251376883489998,CEF4
174763419020004,1,251315960489998,CWS5
174763419020004,2,251315962489998,CDS6
174763419020004,3,251315964489998,CDS6
174763512020004,1,251319815489998,CDS6
174763512020004,2,251319817489998,CDS6
174763512020004,4,251319820489998,CDS6
174763512020004,3,251319819489998,CWS5
44543355020004,1,251389545489998,CPS2
44543355020004,2,251389546489998,CPS2
44543355020004,3,251389547489998,CPS2
44543355020004,4,251389548489998,CPS2
174763374020004,2,251314855489998,CWS3
174763374020004,3,251314856489998,CWS3
174763374020004,4,251314857489998,CWS3
174763374020004,1,251314854489998,CWS3
174763852020004,1,251332487489998,CDS6
174763852020004,3,251332491489998,CDS6
174763852020004,4,251332492489998,CDS6
174763852020004,2,251332490489998,CDS6
44543036020004,1,251384966489998,CMS3
44543036020004,3,251384969489998,CMS3
44543036020004,4,251384970489998,CMS3
44543116020004,1,251385801489998,CDS6
44543116020004,2,251385802489998,CDS6
44543116020004,3,251385803489998,CDS6
44543116020004,4,251385805489998,CDS6
303333754489998,4,376846423489998,CMS3
174763790020004,4,251330694489998,CWS2
44540840020004,1,251355460489998,CDS6
44540840020004,2,251355461489998,CDS6
44540840020004,3,251355462489998,CDS6
44540840020004,4,251355463489998,CDS6
44541482020004,1,251365259489998,CDG1
44541482020004,2,251365260489998,CDG1
44541482020004,4,251365263489998,CDG1
174763195020004,1,251311120489998,CES1
174763195020004,3,251311122489998,CES1
174763195020004,4,251311123489998,CES1
174763195020004,2,251311121489998,CES4
44541923020004,1,251370860489998,CAG2
44541923020004,2,251370861489998,CAG2
44541923020004,3,251370862489998,CAG2
44541923020004,4,251370863489998,CAG2
44543461020004,1,251391449489998,CCS2
44543461020004,2,251391450489998,CCS2
44543461020004,3,251391451489998,CCS2
44543461020004,4,251391452489998,CCS2
174763243020004,1,303582164489998,CDS6
174763655020004,1,251323862489998,CES3
174763655020004,2,251323863489998,CES3
174763655020004,3,251323864489998,CES3
174763655020004,4,251323865489998,CES3
174763491020004,1,251318509489998,CDS6
174763491020004,2,251318510489998,CDS6
174763491020004,3,251318511489998,CDS6
174763491020004,4,251318512489998,CDS6
44542405020004,1,251376735489998,CDS6
44542405020004,2,251376736489998,CDS6
44542405020004,3,251376737489998,CDS6
44542405020004,4,251376738489998,CDS6
44542917020004,1,251383049489998,CDS8
44542917020004,2,251383050489998,CDS8
44542917020004,3,251383051489998,CDS8
44542917020004,4,251383052489998,CDS8
44541509020004,1,251365744489998,CES1
44541509020004,2,251365745489998,CES1
44541509020004,3,251365746489998,CES1
44541509020004,4,251365747489998,CES1
174763346020004,1,303582728489998,CWS2
174763346020004,2,303582729489998,CWS2
174763346020004,3,303582730489998,CWS2
174763346020004,4,303582731489998,CWS2
174763306020004,1,303582346489998,CCS2
174763306020004,3,303582349489998,CCS2
174763306020004,4,303582350489998,CCS2
174763517020004,1,251320123489998,CWS2
174763517020004,2,251320124489998,CWS2
174763517020004,3,251320125489998,CWS2
174763517020004,4,251320126489998,CWS2
44543459020004,1,251644561489998,CDS6
44543459020004,2,251644562489998,CDS6
44543459020004,3,251644563489998,CDS6
44543459020004,4,251644564489998,CDS6
44540506020004,1,251351115489998,CES2
44540506020004,2,251351116489998,CES2
44540506020004,3,251351117489998,CES2
44540506020004,4,251351118489998,CES2
44542266020004,3,251375776489998,CDS6
174763806020004,3,251331308489998,CHS1
174763806020004,2,251331307489998,CHS2
174763139020004,1,303582040489998,CHS1
174763139020004,2,303582041489998,CHS1
174763139020004,3,303582042489998,CHS1
174763139020004,4,303582043489998,CHS1
44542796020004,1,251381916489998,CDS4
44542796020004,2,251381917489998,CDS4
44542796020004,3,251381918489998,CDS4
44542796020004,4,251381919489998,CDS4
44543693020004,2,251395494489998,CFS2
44543693020004,3,251395495489998,CFS2
44543693020004,4,251395497489998,CFS2
174763834020004,1,251331963489998,CHS1
174763834020004,3,251331965489998,CHS1
174763834020004,4,251331966489998,CHS1
174763854020004,1,303584282489998,CDG1
174763854020004,2,303584283489998,CDG1
174763854020004,3,303584284489998,CDG1
174763854020004,4,303584285489998,CDG1
174763791020004,1,251330909489998,CWS3
174763791020004,4,251330915489998,CWS3
174763791020004,2,251330912489998,CWS3
174763728020004,1,251328183489998,CWS5
174763728020004,2,251328184489998,CWS5
174763728020004,3,251328185489998,CWS5
174763728020004,4,251328186489998,CWS5
44540880020004,1,251356039489998,CDS4
44540880020004,2,251356040489998,CDS4
44540880020004,3,251356042489998,CDS4
44540880020004,4,251356043489998,CDS4
174763390020004,1,303582846489998,CFS2
174763390020004,2,303582847489998,CFS2
174763390020004,3,303582848489998,CFS2
174763390020004,4,303582849489998,CFS2
44543056020004,1,251385202489998,CDS6
44543056020004,2,251385203489998,CDS6
44543056020004,3,251385204489998,CDS6
44543056020004,4,251385205489998,CDS6
44540480020004,1,251643371489998,CEF4
44540480020004,2,251643372489998,CEF4
44540480020004,3,251643373489998,CEF4
44540480020004,4,251643374489998,CEF4
44541928020004,1,251370978489998,CPG1
44541928020004,2,251370979489998,CPG1
44541928020004,3,251370981489998,CDG1
44543001020004,1,251384120489998,CDS6
44543001020004,2,251384121489998,CDS6
44543001020004,3,251384122489998,CDS6
44543001020004,4,251384123489998,CDS6
44540882020004,1,251356341489998,CDS6
44540882020004,2,251356342489998,CDS6
44540882020004,3,251356343489998,CDS6
44540882020004,4,251356344489998,CDS6
44542205020004,2,251374932489998,CDF4
44542205020004,4,251374935489998,CDF4
44543561020004,1,251393316489998,CDS6
44543561020004,2,251393317489998,CDS6
44543561020004,3,251393318489998,CDS6
44543561020004,4,251393319489998,CDS6
44540881020004,2,251356186489998,CHF2
44540881020004,3,251356187489998,CHF2
44540881020004,4,251356188489998,CHF2
174763391020004,3,303582974489998,CDG1
174763707020004,1,303584032489998,CWS2
174763707020004,2,303584033489998,CWS2
174763707020004,3,303584034489998,CWS2
174763707020004,4,303584035489998,CWS2
44540481020004,1,251350957489998,CDS6
44540481020004,2,251350958489998,CDS6
44540481020004,3,251350959489998,CDS6
44540481020004,4,251350960489998,CDS6
174763385020004,1,251633865489998,CWF4
174763385020004,2,251633866489998,CWF4
174763385020004,3,251633867489998,CWF4
174763385020004,4,251633868489998,CWF4
174763511020004,1,251319687489998,CAS3
174763511020004,2,251319688489998,CAS3
174763511020004,3,251319689489998,CAS3
174763511020004,4,251319690489998,CAS3
44542418020004,1,251377148489998,CDG1
44542418020004,2,251377149489998,CDG1
44542418020004,3,251377150489998,CDG1
44542418020004,4,251377151489998,CDG1
44540752020004,1,251353621489998,CWS2
44540752020004,2,251353622489998,CWS2
44540752020004,3,251353623489998,CWS2
44540752020004,4,251353624489998,CWS2
44543551020004,3,251393048489998,CPS2
44543551020004,4,251393050489998,CPS2
44543143020004,1,251386342489998,HOS3
44543143020004,2,251386343489998,HOS3
44543143020004,3,251386344489998,HOS3
44543143020004,4,251386345489998,HOS3
44542743020004,4,251380762489998,CWS2
44540827020004,1,303585675489998,HOG1
44540827020004,2,303585677489998,HOG1
44540827020004,3,303585678489998,HOG1
44540827020004,4,303585680489998,HOG1
44540838020004,1,251355330489998,HOG1
44540838020004,2,251355331489998,HOG1
44540838020004,4,251355334489998,HOG1
44542439020004,1,251377303489998,HOG1
44542439020004,2,251377304489998,HOG1
44542439020004,3,251377305489998,HOG1
44542439020004,4,251377306489998,HOG1
44541781020004,1,251369714489998,HOG2
44541781020004,2,251369716489998,HOG2
44541781020004,4,251369718489998,HOG2
44542279020004,1,251375937489998,CEF4
44542279020004,2,251375938489998,CEF4
44542279020004,3,251375939489998,CEF4
44542279020004,4,251375940489998,CEF4
44543527020004,1,251392742489998,CDG1
44543527020004,2,251392743489998,CDG1
44543527020004,4,251392746489998,CDG1
44542455020004,1,303586903489998,CES4
44542455020004,2,303586904489998,CES4
44542455020004,3,303586905489998,CES4
44542455020004,4,303586906489998,CES4
44543622020004,1,251394416489998,CPS2
44543622020004,2,251394418489998,CPS2
44543622020004,4,251394420489998,CPS2
44543125020004,1,251385938489998,CDG1
44543125020004,2,251385939489998,CDG1
44543125020004,3,251385940489998,CDG1
44543125020004,4,251385941489998,CDG1
44543591020004,1,251393897489998,CDS6
44543591020004,2,251393898489998,CDS6
44543591020004,3,251393899489998,CDS6
44543591020004,4,251393900489998,CDS6
174763692020004,1,251325294489998,CDG1
174763692020004,2,251325295489998,CDG1
174763692020004,3,251325296489998,CDG1
174763692020004,4,251325298489998,CDG1
44542503020004,1,251377713489998,CDG1
44542503020004,2,251377714489998,CDG1
44542503020004,3,251377715489998,CDG1
44542503020004,4,251377716489998,CDG1
44541398020004,1,303586139489998,CES3
44541398020004,2,303586140489998,CES3
44541398020004,4,303586142489998,CES3
174763504020004,1,251319091489998,CES4
174763504020004,2,251319092489998,CES4
174763504020004,3,251319093489998,CES4
174763504020004,4,251319095489998,CES4
44540671020004,1,251352356489998,CDS4
44540671020004,2,251352358489998,CDS4
44540671020004,4,251352361489998,CDS4
44542238020004,1,251375631489998,CPS5
44542238020004,2,251375632489998,CPS5
44542238020004,3,251375633489998,CPS5
44542238020004,4,251375634489998,CPS5
174763722020004,1,251327281489998,CDS6
174763722020004,2,251327282489998,CDS6
174763722020004,3,251327283489998,CDS6
174763722020004,4,251327284489998,CDS6
44543150020004,1,251386475489998,CDS6
44543150020004,2,251386476489998,CDS6
44543150020004,3,251386477489998,CDS6
44543150020004,4,251386478489998,CDS6
174763582020004,1,251322263489998,CDG1
174763582020004,2,251322264489998,CDG1
174763582020004,3,251322265489998,CDG1
174763582020004,4,251322266489998,CDG1
174763128020004,1,251308809489998,CEG3
