STAND_CN,STANDPLOT_CN,VARIANT,FPAG
558629644126144,558629644126144_4,EC,CDS6
558629652126144,558629652126144_1,EC,CEG3
558629652126144,558629652126144_2,EC,CEG3
558629652126144,558629652126144_3,EC,CEG3
558629652126144,558629652126144_4,EC,CES2
558629657126144,558629657126144_1,EC,CPG2
558629657126144,558629657126144_2,EC,CPG2
558629657126144,558629657126144_3,EC,CPG2
558629657126144,558629657126144_4,EC,CPG2
558629658126144,558629658126144_1,EC,CMS3
558629658126144,558629658126144_2,EC,CMS3
558629658126144,558629658126144_3,EC,CMS3
558629658126144,558629658126144_4,EC,CMS3
558629660126144,558629660126144_1,EC,CHS1
558629660126144,558629660126144_2,EC,CHS1
558629660126144,558629660126144_3,EC,CHS1
558629660126144,558629660126144_4,EC,CHS1
558629662126144,558629662126144_1,EC,CWS5
558629662126144,558629662126144_2,EC,CWS5
558629662126144,558629662126144_3,EC,CWS5
558629667126144,558629667126144_2,EC,CDS6
558629669126144,558629669126144_1,EC,CWG1
558629669126144,558629669126144_2,EC,CWG1
558629669126144,558629669126144_3,EC,CWG1
558629669126144,558629669126144_4,EC,CWG1
558629673126144,558629673126144_1,EC,CEG3
558629673126144,558629673126144_2,EC,CEG3
558629673126144,558629673126144_3,EC,CEG3
558629673126144,558629673126144_4,EC,CEG3
558629674126144,558629674126144_4,EC,CDS6
558629678126144,558629678126144_1,EC,CPG2
558629678126144,558629678126144_2,EC,CPG2
558629678126144,558629678126144_3,EC,CPG2
558629680126144,558629680126144_1,EC,CWF4
558629680126144,558629680126144_2,EC,CWF4
558629680126144,558629680126144_3,EC,CWF4
558629680126144,558629680126144_4,EC,CWF4
558629683126144,558629683126144_1,EC,CWS3
558629683126144,558629683126144_2,EC,CWS3
558629683126144,558629683126144_3,EC,CWS3
558629683126144,558629683126144_4,EC,CWS3
558629684126144,558629684126144_1,EC,CEF4
558629685126144,558629685126144_3,EC,CHS1
558629686126144,558629686126144_1,EC,CES4
558629686126144,558629686126144_2,EC,CES4
558629686126144,558629686126144_3,EC,CES4
558629686126144,558629686126144_4,EC,CES4
558629687126144,558629687126144_1,EC,CWG1
558629687126144,558629687126144_2,EC,CWG1
558629687126144,558629687126144_3,EC,CWG1
558629687126144,558629687126144_4,EC,CWG1
558629691126144,558629691126144_1,EC,CDG1
558629691126144,558629691126144_2,EC,CDG1
558629691126144,558629691126144_3,EC,CDG1
558629691126144,558629691126144_4,EC,CDG1
558629693126144,558629693126144_1,EC,CPG2
558629693126144,558629693126144_2,EC,CPG2
558629693126144,558629693126144_3,EC,CPG2
558629693126144,558629693126144_4,EC,CPG2
558629761126144,558629761126144_1,EC,CDS6
558629761126144,558629761126144_2,EC,CDS6
558629761126144,558629761126144_3,EC,CDS6
558629761126144,558629761126144_4,EC,CDS6
558629763126144,558629763126144_1,EC,CDS7
558629763126144,558629763126144_2,EC,CDS7
558629763126144,558629763126144_3,EC,CDS7
558629763126144,558629763126144_4,EC,CDS7
558629764126144,558629764126144_1,EC,CDG3
558629764126144,558629764126144_2,EC,CDG3
558629764126144,558629764126144_3,EC,CDG3
558629764126144,558629764126144_4,EC,CDG3
558629765126144,558629765126144_2,EC,CDS6
558629765126144,558629765126144_3,EC,CDS7
558629765126144,558629765126144_4,EC,CDS6
558629767126144,558629767126144_1,EC,CDS7
558629767126144,558629767126144_2,EC,CDS7
558629767126144,558629767126144_3,EC,CDS7
558629767126144,558629767126144_4,EC,CDS7
558629768126144,558629768126144_1,EC,CWF5
558629768126144,558629768126144_2,EC,CWF5
558629768126144,558629768126144_3,EC,CWF5
558629768126144,558629768126144_4,EC,CWF5
558629769126144,558629769126144_1,EC,CDS7
558629769126144,558629769126144_2,EC,CDS7
558629769126144,558629769126144_3,EC,CDS7
558629769126144,558629769126144_4,EC,CDS7
558629770126144,558629770126144_1,EC,CDS8
558629770126144,558629770126144_2,EC,CDS8
558629770126144,558629770126144_3,EC,CDS8
558629770126144,558629770126144_4,EC,CDS8
558629771126144,558629771126144_1,EC,CDS7
558629771126144,558629771126144_2,EC,CDS7
558629771126144,558629771126144_4,EC,CDS7
558629772126144,558629772126144_1,EC,CDS7
558629772126144,558629772126144_2,EC,CDS7
558629772126144,558629772126144_3,EC,CDS7
558629772126144,558629772126144_4,EC,CDS7
558629775126144,558629775126144_1,EC,CDG3
558629775126144,558629775126144_2,EC,CDG3
558629775126144,558629775126144_3,EC,CDG3
558629775126144,558629775126144_4,EC,CDG3
558629777126144,558629777126144_1,EC,CPG1
558629777126144,558629777126144_2,EC,CPG1
558629777126144,558629777126144_3,EC,CPG1
558629777126144,558629777126144_4,EC,CPG1
558629778126144,558629778126144_1,EC,CPS2
558629778126144,558629778126144_2,EC,CPS2
558629778126144,558629778126144_3,EC,CPS2
558629778126144,558629778126144_4,EC,CPS2
558629780126144,558629780126144_1,EC,CEG3
558629780126144,558629780126144_2,EC,CEG3
558629780126144,558629780126144_3,EC,CEG3
558629780126144,558629780126144_4,EC,CEG3
558629781126144,558629781126144_1,EC,CDS7
558629781126144,558629781126144_2,EC,CDS7
558629781126144,558629781126144_3,EC,CDS7
558629781126144,558629781126144_4,EC,CDS7
558629782126144,558629782126144_1,EC,CDS7
558629782126144,558629782126144_2,EC,CDS7
558629782126144,558629782126144_3,EC,CDS7
558629782126144,558629782126144_4,EC,CDS7
558629783126144,558629783126144_1,EC,CDS6
558629783126144,558629783126144_2,EC,CDS6
558629783126144,558629783126144_3,EC,CDS6
558629783126144,558629783126144_4,EC,CDS6
558629784126144,558629784126144_1,EC,CDS6
558629784126144,558629784126144_2,EC,CDS6
558629784126144,558629784126144_4,EC,CDS6
558629785126144,558629785126144_2,EC,CDS7
558629785126144,558629785126144_3,EC,CDS7
558629785126144,558629785126144_4,EC,CDS7
558629787126144,558629787126144_1,EC,CDS6
558629787126144,558629787126144_2,EC,CDS6
558629787126144,558629787126144_3,EC,CDS6
558629787126144,558629787126144_4,EC,CDS6
558629851126144,558629851126144_1,EC,CPG1
558629851126144,558629851126144_2,EC,CPG1
558629851126144,558629851126144_3,EC,CPG1
558629851126144,558629851126144_4,EC,CPG1
558629858126144,558629858126144_1,EC,CEF1
558629858126144,558629858126144_2,EC,CEF1
558629858126144,558629858126144_3,EC,CEF1
558629858126144,558629858126144_4,EC,CEF1
558629861126144,558629861126144_1,EC,CHF5
558629861126144,558629861126144_2,EC,CHF5
558629861126144,558629861126144_3,EC,CHF5
558629861126144,558629861126144_4,EC,CHF5
558629862126144,558629862126144_1,EC,CHF3
558629862126144,558629862126144_2,EC,CHF3
558629862126144,558629862126144_3,EC,CHF3
558629862126144,558629862126144_4,EC,CHF3
558629864126144,558629864126144_1,EC,CHF3
558629864126144,558629864126144_2,EC,CHF3
558629864126144,558629864126144_3,EC,CHF3
558629864126144,558629864126144_4,EC,CHF3
558629870126144,558629870126144_1,EC,CDS6
558629870126144,558629870126144_2,EC,CDS6
558629871126144,558629871126144_1,EC,CDS7
558629871126144,558629871126144_2,EC,CDS7
558629871126144,558629871126144_3,EC,CDS7
558629871126144,558629871126144_4,EC,CDS7
558629872126144,558629872126144_1,EC,CHF3
558629872126144,558629872126144_2,EC,CHF3
558629872126144,558629872126144_3,EC,CHF3
558629872126144,558629872126144_4,EC,CHF3
558629877126144,558629877126144_1,EC,CD
558629877126144,558629877126144_2,EC,CD
558629877126144,558629877126144_3,EC,CD
558629877126144,558629877126144_4,EC,CD
558629889126144,558629889126144_1,EC,CP
558629889126144,558629889126144_2,EC,CP
558629889126144,558629889126144_3,EC,CP
558629889126144,558629889126144_4,EC,CP
558629894126144,558629894126144_2,EC,CDS6
558629895126144,558629895126144_1,EC,CDS6
558629895126144,558629895126144_2,EC,CDS6
558629895126144,558629895126144_3,EC,CDS6
558629895126144,558629895126144_4,EC,CDS6
558629898126144,558629898126144_1,EC,CCF2
558629898126144,558629898126144_2,EC,CCF2
558629898126144,558629898126144_3,EC,CCF2
558629898126144,558629898126144_4,EC,CCF2
558629899126144,558629899126144_1,EC,CDS6
558629899126144,558629899126144_2,EC,CDS6
558629899126144,558629899126144_3,EC,CDS6
558629899126144,558629899126144_4,EC,CDS6
558629900126144,558629900126144_1,EC,CCF2
558629900126144,558629900126144_2,EC,CCF2
558629900126144,558629900126144_3,EC,CCF2
558629900126144,558629900126144_4,EC,CCF2
558629902126144,558629902126144_1,EC,CDS6
558629902126144,558629902126144_2,EC,CDS6
558629902126144,558629902126144_3,EC,CDS6
558629902126144,558629902126144_4,EC,CDS6
558629904126144,558629904126144_1,EC,CHF3
558629904126144,558629904126144_2,EC,CHF3
558629904126144,558629904126144_3,EC,CHF3
558629905126144,558629905126144_1,EC,CWS4
558629905126144,558629905126144_2,EC,CWS4
558629905126144,558629905126144_3,EC,CWS4
558629905126144,558629905126144_4,EC,CWS4
558629908126144,558629908126144_2,EC,CDS6
558629910126144,558629910126144_1,EC,CWS2
558629910126144,558629910126144_2,EC,CWS2
558629910126144,558629910126144_3,EC,CWS2
558629910126144,558629910126144_4,EC,CWS2
558629912126144,558629912126144_1,EC,CDS6
558629912126144,558629912126144_2,EC,CDS6
558629912126144,558629912126144_3,EC,CDS6
558629912126144,558629912126144_4,EC,CDS6
558629914126144,558629914126144_1,EC,CDS6
558629914126144,558629914126144_2,EC,CDS6
558629914126144,558629914126144_3,EC,CDS6
558629914126144,558629914126144_4,EC,CDS6
558630689126144,558630689126144_1,EC,CDS6
558630689126144,558630689126144_2,EC,CDS6
558630689126144,558630689126144_3,EC,CDS6
558630689126144,558630689126144_4,EC,CDS6
558630690126144,558630690126144_1,EC,CES4
558630690126144,558630690126144_2,EC,CES4
558630690126144,558630690126144_3,EC,CES4
558630690126144,558630690126144_4,EC,CES4
558630708126144,558630708126144_1,EC,CMS2
558630708126144,558630708126144_2,EC,CMS2
558630708126144,558630708126144_3,EC,CMS2
558630708126144,558630708126144_4,EC,CMS2
558630710126144,558630710126144_1,EC,CPS2
558630710126144,558630710126144_2,EC,CPS2
558630710126144,558630710126144_3,EC,CPS2
558630710126144,558630710126144_4,EC,CPS2
558630735126144,558630735126144_1,EC,CES1
558630735126144,558630735126144_2,EC,CES1
558630735126144,558630735126144_3,EC,CES1
558630735126144,558630735126144_4,EC,CES1
558630736126144,558630736126144_4,EC,CPS2
558630737126144,558630737126144_1,EC,CES4
558630737126144,558630737126144_2,EC,CES4
558630737126144,558630737126144_3,EC,CES4
558630737126144,558630737126144_4,EC,CES4
558630738126144,558630738126144_1,EC,CMS3
558630738126144,558630738126144_2,EC,CMS3
558630738126144,558630738126144_3,EC,CMS3
558630738126144,558630738126144_4,EC,CMS3
558630739126144,558630739126144_4,EC,CWS5
558630740126144,558630740126144_1,EC,CWG1
558630740126144,558630740126144_2,EC,CWG1
558630740126144,558630740126144_3,EC,CWG1
558630740126144,558630740126144_4,EC,CWG1
558630742126144,558630742126144_1,EC,CDS6
558630742126144,558630742126144_2,EC,CDS6
558630742126144,558630742126144_3,EC,CDS6
558630742126144,558630742126144_4,EC,CDS6
558630743126144,558630743126144_1,EC,CDS6
558630743126144,558630743126144_2,EC,CDS6
558630743126144,558630743126144_3,EC,CDS6
558630743126144,558630743126144_4,EC,CDS6
558630744126144,558630744126144_1,EC,CDS6
558630744126144,558630744126144_2,EC,CDS6
558630744126144,558630744126144_3,EC,CDS6
558630744126144,558630744126144_4,EC,CDS6
558630745126144,558630745126144_2,EC,CAG2
558630745126144,558630745126144_3,EC,CAG2
558630745126144,558630745126144_4,EC,CAG2
558630746126144,558630746126144_1,EC,CAC1
558630746126144,558630746126144_2,EC,CAC1
558630746126144,558630746126144_3,EC,CAC1
558630746126144,558630746126144_4,EC,CAC1
558630760126144,558630760126144_1,EC,CDS6
558630760126144,558630760126144_2,EC,CDS6
558630760126144,558630760126144_3,EC,CDS6
558630760126144,558630760126144_4,EC,CDS6
558630764126144,558630764126144_2,EC,CDG3
558630764126144,558630764126144_3,EC,CDG3
558630764126144,558630764126144_4,EC,CDG3
558630765126144,558630765126144_3,EC,CAC1
558630767126144,558630767126144_2,EC,CWS5
558630767126144,558630767126144_3,EC,CWS5
558630767126144,558630767126144_4,EC,CWS5
558630778126144,558630778126144_1,EC,CAS3
558630778126144,558630778126144_2,EC,CAS3
558630778126144,558630778126144_3,EC,CAS3
558630778126144,558630778126144_4,EC,CAS3
558630780126144,558630780126144_1,EC,CHS1
558630780126144,558630780126144_2,EC,CHS1
558630780126144,558630780126144_3,EC,CHS1
558630780126144,558630780126144_4,EC,CHS1
558630781126144,558630781126144_1,EC,CFS5
558630781126144,558630781126144_2,EC,CFS5
558630781126144,558630781126144_3,EC,CFS5
558630781126144,558630781126144_4,EC,CFS5
558630782126144,558630782126144_1,EC,CWS5
558630782126144,558630782126144_2,EC,CWS5
558630782126144,558630782126144_3,EC,CWS5
558630782126144,558630782126144_4,EC,CWS5
558630792126144,558630792126144_1,EC,CCS3
558630792126144,558630792126144_2,EC,CCS3
558630792126144,558630792126144_3,EC,CCS3
558630793126144,558630793126144_1,EC,CES2
558630793126144,558630793126144_2,EC,CES2
558630793126144,558630793126144_3,EC,CES2
558630793126144,558630793126144_4,EC,CES2
558630795126144,558630795126144_1,EC,CEF4
558630795126144,558630795126144_2,EC,CEF4
558630795126144,558630795126144_3,EC,CEF4
558630795126144,558630795126144_4,EC,CEF4
558630796126144,558630796126144_1,EC,CCF2
558630796126144,558630796126144_2,EC,CCF2
558630796126144,558630796126144_3,EC,CCF2
558630796126144,558630796126144_4,EC,CCF2
558630797126144,558630797126144_1,EC,CCF2
558630797126144,558630797126144_2,EC,CCF2
558630797126144,558630797126144_3,EC,CCF2
558630797126144,558630797126144_4,EC,CCF2
558630798126144,558630798126144_1,EC,CCF2
558630798126144,558630798126144_2,EC,CCF2
558630798126144,558630798126144_3,EC,CCF2
558630798126144,558630798126144_4,EC,CCF2
558630799126144,558630799126144_1,EC,CEF4
558630799126144,558630799126144_3,EC,CEF4
558630801126144,558630801126144_1,EC,CFS5
558630801126144,558630801126144_2,EC,CFS5
558630801126144,558630801126144_3,EC,CFS5
558630801126144,558630801126144_4,EC,CFS5
558630802126144,558630802126144_1,EC,CHS2
558630802126144,558630802126144_2,EC,CHS2
558630802126144,558630802126144_3,EC,CHS2
558630802126144,558630802126144_4,EC,CHS2
558630803126144,558630803126144_1,EC,CFS3
558630803126144,558630803126144_3,EC,CFS3
558630804126144,558630804126144_1,EC,CDS8
558630804126144,558630804126144_2,EC,CDS8
558630804126144,558630804126144_3,EC,CDS8
558630804126144,558630804126144_4,EC,CDS8
558630805126144,558630805126144_1,EC,CDG3
558630805126144,558630805126144_2,EC,CDG3
558630805126144,558630805126144_3,EC,CDG3
558630805126144,558630805126144_4,EC,CDG3
558630806126144,558630806126144_1,EC,CDS8
558630806126144,558630806126144_2,EC,CDS8
558630806126144,558630806126144_3,EC,CDS8
558630806126144,558630806126144_4,EC,CDS8
558630808126144,558630808126144_1,EC,CDG1
558630808126144,558630808126144_2,EC,CDG1
558630808126144,558630808126144_3,EC,CDG1
558630808126144,558630808126144_4,EC,CDG1
558630809126144,558630809126144_1,EC,CDS4
558630809126144,558630809126144_2,EC,CDS4
558630809126144,558630809126144_3,EC,CDS4
558630809126144,558630809126144_4,EC,CDS4
558630810126144,558630810126144_1,EC,CAC1
558630810126144,558630810126144_2,EC,CAC1
558630810126144,558630810126144_3,EC,CAC1
558630811126144,558630811126144_1,EC,CDG1
558630811126144,558630811126144_2,EC,CDG1
558630811126144,558630811126144_3,EC,CDG1
558630811126144,558630811126144_4,EC,CDG1
558630813126144,558630813126144_1,EC,CHF4
558630813126144,558630813126144_2,EC,CHF4
558630813126144,558630813126144_3,EC,CHF4
558630813126144,558630813126144_4,EC,CHF4
558630814126144,558630814126144_1,EC,CCF2
558630814126144,558630814126144_2,EC,CCF2
558630814126144,558630814126144_3,EC,CDS7
558630814126144,558630814126144_4,EC,CDS7
558630815126144,558630815126144_1,EC,CDS7
558630815126144,558630815126144_3,EC,CDS7
558630815126144,558630815126144_4,EC,CDS7
558630816126144,558630816126144_1,EC,CEF4
558630816126144,558630816126144_2,EC,CEF4
558630816126144,558630816126144_3,EC,CEF4
558630816126144,558630816126144_4,EC,CEF4
558630817126144,558630817126144_1,EC,CDS6
558630817126144,558630817126144_2,EC,CDS6
558630817126144,558630817126144_3,EC,CDS6
558630817126144,558630817126144_4,EC,CDS6
558630818126144,558630818126144_2,EC,CES3
558630819126144,558630819126144_1,EC,CDS7
558630819126144,558630819126144_2,EC,CDS7
558630819126144,558630819126144_3,EC,CDS7
558630819126144,558630819126144_4,EC,CDS7
558630821126144,558630821126144_1,EC,CHF3
558630821126144,558630821126144_2,EC,CHF3
558630821126144,558630821126144_3,EC,CHF3
558630821126144,558630821126144_4,EC,CHF3
558630822126144,558630822126144_1,EC,CWS4
558630822126144,558630822126144_2,EC,CWS4
558630822126144,558630822126144_3,EC,CWS4
558630822126144,558630822126144_4,EC,CWS4
558630826126144,558630826126144_1,EC,CDS6
558630826126144,558630826126144_3,EC,CDS6
558630827126144,558630827126144_1,EC,CDG1
558630827126144,558630827126144_3,EC,CDG1
558630828126144,558630828126144_1,EC,CES4
558630828126144,558630828126144_2,EC,CES4
558630828126144,558630828126144_3,EC,CES4
558630828126144,558630828126144_4,EC,CES4
558630829126144,558630829126144_1,EC,CES4
558630829126144,558630829126144_2,EC,CES4
558630829126144,558630829126144_3,EC,CES4
558630829126144,558630829126144_4,EC,CES4
558630830126144,558630830126144_1,EC,CWS5
558630830126144,558630830126144_2,EC,CWS5
558630830126144,558630830126144_3,EC,CWS5
558630830126144,558630830126144_4,EC,CWS5
558630831126144,558630831126144_1,EC,CMS3
558630831126144,558630831126144_2,EC,CMS3
558630831126144,558630831126144_3,EC,CMS3
558630832126144,558630832126144_1,EC,CDS6
558630832126144,558630832126144_2,EC,CDS6
558630832126144,558630832126144_3,EC,CDS6
558630832126144,558630832126144_4,EC,CDS6
558630833126144,558630833126144_1,EC,CES4
558630833126144,558630833126144_2,EC,CES4
558630833126144,558630833126144_3,EC,CES4
558630833126144,558630833126144_4,EC,CES4
558630835126144,558630835126144_1,EC,CDS8
558630835126144,558630835126144_2,EC,CDS8
558630835126144,558630835126144_3,EC,CDS8
558630835126144,558630835126144_4,EC,CDS8
558630836126144,558630836126144_1,EC,CDS6
558630836126144,558630836126144_2,EC,CDS6
558630836126144,558630836126144_3,EC,CDS6
558630836126144,558630836126144_4,EC,CDS6
558630837126144,558630837126144_1,EC,CDS6
558630837126144,558630837126144_2,EC,CDS6
558630837126144,558630837126144_3,EC,CDS6
558630837126144,558630837126144_4,EC,CDS6
558630838126144,558630838126144_1,EC,CEG3
558630838126144,558630838126144_2,EC,CEG3
558630838126144,558630838126144_3,EC,CEG3
558630838126144,558630838126144_4,EC,CEG3
558630839126144,558630839126144_1,EC,CEF2
558630839126144,558630839126144_2,EC,CEF2
558630839126144,558630839126144_3,EC,CEF2
558630839126144,558630839126144_4,EC,CEF2
558630840126144,558630840126144_1,EC,CWS4
558630840126144,558630840126144_2,EC,CWS4
558630840126144,558630840126144_3,EC,CWS4
558630840126144,558630840126144_4,EC,CWS4
558630841126144,558630841126144_1,EC,CHF3
558630841126144,558630841126144_2,EC,CHF3
558630841126144,558630841126144_3,EC,CHF3
558630841126144,558630841126144_4,EC,CHF3
558630843126144,558630843126144_1,EC,CHF4
558630843126144,558630843126144_2,EC,CHF4
558630843126144,558630843126144_3,EC,CHF4
558630843126144,558630843126144_4,EC,CHF4
558630844126144,558630844126144_1,EC,CHF5
558630844126144,558630844126144_2,EC,CHF5
558630844126144,558630844126144_3,EC,CHF5
558630844126144,558630844126144_4,EC,CHF5
558630845126144,558630845126144_1,EC,CEF1
558630845126144,558630845126144_2,EC,CEF1
558630845126144,558630845126144_3,EC,CEF1
558630845126144,558630845126144_4,EC,CEF1
558630847126144,558630847126144_2,EC,CCF2
558630847126144,558630847126144_3,EC,CCF2
558630847126144,558630847126144_4,EC,CCF2
558630848126144,558630848126144_1,EC,CCF2
558630848126144,558630848126144_2,EC,CCF2
558630848126144,558630848126144_3,EC,CCF2
558630849126144,558630849126144_1,EC,CHF3
558630849126144,558630849126144_2,EC,CHF3
558630849126144,558630849126144_3,EC,CHF3
558630849126144,558630849126144_4,EC,CHF3
558630850126144,558630850126144_1,EC,CCS3
558630850126144,558630850126144_2,EC,CCS3
558630850126144,558630850126144_3,EC,CCS3
558630850126144,558630850126144_4,EC,CCS3
558630851126144,558630851126144_1,EC,CES4
558630851126144,558630851126144_2,EC,CES4
558630851126144,558630851126144_3,EC,CES4
558630851126144,558630851126144_4,EC,CES4
558630852126144,558630852126144_1,EC,CWS5
558630852126144,558630852126144_2,EC,CWS5
558630852126144,558630852126144_3,EC,CWS5
558630852126144,558630852126144_4,EC,CWS5
558630853126144,558630853126144_4,EC,CWS5
558630854126144,558630854126144_1,EC,CDS6
558630854126144,558630854126144_2,EC,CDS6
558630854126144,558630854126144_3,EC,CDS6
558630854126144,558630854126144_4,EC,CDS6
558630855126144,558630855126144_2,EC,CES3
558630855126144,558630855126144_4,EC,CES3
558630856126144,558630856126144_1,EC,CWS2
558630856126144,558630856126144_2,EC,CWS2
558630856126144,558630856126144_3,EC,CWS2
558630857126144,558630857126144_1,EC,CFS2
558630857126144,558630857126144_2,EC,CFS2
558630857126144,558630857126144_3,EC,CFS2
558630857126144,558630857126144_4,EC,CFS2
558630858126144,558630858126144_1,EC,CHF2
558630858126144,558630858126144_2,EC,CHF2
558630858126144,558630858126144_3,EC,CHF2
558630858126144,558630858126144_4,EC,CHF2
558630860126144,558630860126144_1,EC,CEF4
558630860126144,558630860126144_3,EC,CEF4
558630860126144,558630860126144_4,EC,CEF4
558630862126144,558630862126144_1,EC,CPS2
558630862126144,558630862126144_2,EC,CPS2
558630862126144,558630862126144_3,EC,CPS2
558630862126144,558630862126144_4,EC,CPS2
558630863126144,558630863126144_2,EC,CDS6
558630863126144,558630863126144_3,EC,CDS6
558630864126144,558630864126144_1,EC,CAC1
558630864126144,558630864126144_2,EC,CAC1
558630864126144,558630864126144_3,EC,CAC1
558630864126144,558630864126144_4,EC,CAC1
558630865126144,558630865126144_1,EC,CDS6
558630865126144,558630865126144_2,EC,CDS6
558630865126144,558630865126144_3,EC,CDS6
558630865126144,558630865126144_4,EC,CDS6
558630866126144,558630866126144_1,EC,CFS5
558630866126144,558630866126144_2,EC,CFS5
558630866126144,558630866126144_3,EC,CFS5
558630866126144,558630866126144_4,EC,CFS5
558630867126144,558630867126144_1,EC,CHF3
558630867126144,558630867126144_2,EC,CHF3
558630867126144,558630867126144_3,EC,CHF3
558630867126144,558630867126144_4,EC,CHF3
558630868126144,558630868126144_1,EC,CES4
558630868126144,558630868126144_2,EC,CES4
558630868126144,558630868126144_3,EC,CES4
558630868126144,558630868126144_4,EC,CES4
558630869126144,558630869126144_1,EC,CES4
558630869126144,558630869126144_2,EC,CES4
558630869126144,558630869126144_3,EC,CES4
558630869126144,558630869126144_4,EC,CES4
558630870126144,558630870126144_1,EC,CDS8
558630870126144,558630870126144_2,EC,CDS8
558630870126144,558630870126144_3,EC,CDS8
558630870126144,558630870126144_4,EC,CDS8
558630873126144,558630873126144_1,EC,CCS3
558630873126144,558630873126144_2,EC,CCS3
558630873126144,558630873126144_3,EC,CCS3
558630873126144,558630873126144_4,EC,CCS3
558630874126144,558630874126144_1,EC,CLS5
558630874126144,558630874126144_2,EC,CLS5
558630874126144,558630874126144_4,EC,CLS5
558630875126144,558630875126144_1,EC,CWS2
558630875126144,558630875126144_2,EC,CWS2
558630875126144,558630875126144_3,EC,CWS2
558630875126144,558630875126144_4,EC,CWS2
558630876126144,558630876126144_1,EC,CWS4
558630876126144,558630876126144_2,EC,CWS4
558630876126144,558630876126144_3,EC,CWS4
558630876126144,558630876126144_4,EC,CWS4
558630877126144,558630877126144_1,EC,CDS7
558630877126144,558630877126144_2,EC,CDS7
558630877126144,558630877126144_3,EC,CDS7
558630877126144,558630877126144_4,EC,CDS7
558630878126144,558630878126144_1,EC,CDS7
558630878126144,558630878126144_2,EC,CDS7
558630878126144,558630878126144_3,EC,CDS7
558630878126144,558630878126144_4,EC,CDS7
558630879126144,558630879126144_1,EC,CDS7
558630879126144,558630879126144_2,EC,CDS7
558630879126144,558630879126144_3,EC,CDS7
558630879126144,558630879126144_4,EC,CDS7
558630880126144,558630880126144_1,EC,CWS3
558630880126144,558630880126144_2,EC,CWS3
558630880126144,558630880126144_3,EC,CWS3
558630880126144,558630880126144_4,EC,CWS3
558630881126144,558630881126144_1,EC,CAG2
558630881126144,558630881126144_4,EC,CAG2
558630882126144,558630882126144_1,EC,CMS3
558630882126144,558630882126144_2,EC,CMS3
558630882126144,558630882126144_3,EC,CMS3
558630882126144,558630882126144_4,EC,CMS3
558630883126144,558630883126144_1,EC,CWS2
558630883126144,558630883126144_2,EC,CWS2
558630883126144,558630883126144_3,EC,CWS2
558630883126144,558630883126144_4,EC,CWS2
558630884126144,558630884126144_1,EC,CDS6
558630884126144,558630884126144_2,EC,CDS6
558630884126144,558630884126144_3,EC,CDS6
558630884126144,558630884126144_4,EC,CDS6
558630886126144,558630886126144_1,EC,CDS6
558630886126144,558630886126144_4,EC,CDS6
558630887126144,558630887126144_1,EC,CDS6
558630887126144,558630887126144_2,EC,CDS6
558630887126144,558630887126144_3,EC,CDS6
558630887126144,558630887126144_4,EC,CDS6
558630888126144,558630888126144_3,EC,CDS6
558630888126144,558630888126144_4,EC,CES4
558630889126144,558630889126144_1,EC,CDS6
558630889126144,558630889126144_2,EC,CDS6
558630889126144,558630889126144_3,EC,CDS6
558630889126144,558630889126144_4,EC,CDS6
558630890126144,558630890126144_1,EC,CDS6
558630890126144,558630890126144_2,EC,CDS6
558630890126144,558630890126144_3,EC,CDS6
558630892126144,558630892126144_1,EC,CDS6
558630892126144,558630892126144_2,EC,CDS6
558630892126144,558630892126144_3,EC,CDS6
558630892126144,558630892126144_4,EC,CDS6
558630896126144,558630896126144_1,WC,CFS2
558630896126144,558630896126144_2,WC,CFS2
558630896126144,558630896126144_3,WC,CFS2
558630896126144,558630896126144_4,WC,CFS2
558630897126144,558630897126144_1,WC,CFS5
558630897126144,558630897126144_2,WC,CFS5
558630897126144,558630897126144_3,WC,CFS5
558630897126144,558630897126144_4,WC,CFS5
558630898126144,558630898126144_2,WC,CHS1
558630900126144,558630900126144_1,WC,CHS1
558630900126144,558630900126144_2,WC,CHS1
558630900126144,558630900126144_3,WC,CHS1
558630900126144,558630900126144_4,WC,CHS1
558630901126144,558630901126144_1,WC,CHS1
558630901126144,558630901126144_2,WC,CHS1
558630901126144,558630901126144_3,WC,CHS1
558630901126144,558630901126144_4,WC,CHS1
558630903126144,558630903126144_2,WC,CFS2
558630903126144,558630903126144_3,WC,CFS2
558630903126144,558630903126144_4,WC,CFS2
558630904126144,558630904126144_1,WC,CHS1
558630904126144,558630904126144_2,WC,CHS1
558630904126144,558630904126144_4,WC,CHS1
558630905126144,558630905126144_4,WC,CHS1
558630908126144,558630908126144_1,WC,CHF2
558630908126144,558630908126144_2,WC,CHF2
558630908126144,558630908126144_3,WC,CHF2
558630908126144,558630908126144_4,WC,CHF2
558630909126144,558630909126144_2,WC,CHM1
558630909126144,558630909126144_4,WC,CHS5
558630910126144,558630910126144_1,WC,CHS1
558630910126144,558630910126144_3,WC,CHS1
558630910126144,558630910126144_4,WC,CHS1
558630911126144,558630911126144_1,WC,CFF1
558630911126144,558630911126144_2,WC,CFF1
558630911126144,558630911126144_3,WC,CFF1
558630911126144,558630911126144_4,WC,CFF1
558630912126144,558630912126144_1,EC,CHS1
558630912126144,558630912126144_2,EC,CHS1
558630912126144,558630912126144_3,EC,CHS1
558630912126144,558630912126144_4,EC,CHS1
558630913126144,558630913126144_1,EC,CMS3
